id	sentence	mean_word_length	mean_syllables	max_syllables	lexical_density	tokens	max_dependency_distance	fin_verbs	mean_band_subtlex	mean_complexity
578	Jenseits der Grenze liegt auf kanadischem Boden der Waterton-Lakes-Nationalpark.	6.2727272727272725	2.090909090909091	4	0.6363636363636364	11	10	1	14.142857142857142	1.875
579	Beide Parks zusammen wurden 1932 als weltweit erstes grenzüberschreitendes Naturschutzgebiet unter dem Namen Waterton-Glacier International Peace Park zu einem „Internationalen Friedenspark“ ernannt und 1995 durch die UNESCO zum Weltnaturerbe erklärt.	7.032258064516129	2.193548387096774	6	0.3548387096774194	31	26	1	14.181818181818182	3.857142857
580	Der Glacier-Nationalpark ist seit 1976 ein Biosphärenreservat.	6.75	2.125	6	0.375	8	9	1	18	2.666666667
581	Park und Region werden als Crown of the Continent (Krone des Kontinents) bezeichnet, das Crown of the Continent Ecosystem umfasst das Großökosystem der zentralen Rocky Mountains beidseits der Grenze weit über die Nationalparks hinaus.	5.794117647058823	1.8235294117647058	4	0.3235294117647059	34	23	2	13.363636363636363	3.285714286
582	Der Glacier-Nationalpark bezieht seinen Namen von der durch Vergletscherung während des Eiszeitalters geprägten Landschaft.	7.2	2.1333333333333333	4	0.5333333333333333	15	12	1	15.75	3.9
583	Die heute im Park liegenden Gletscher haben nur einen Bruchteil der ehemaligen Fläche und gehen infolge der auf den Klimawandel zurückzuführenden weltweiten Gletscherschmelze seit etwa 1850 massiv zurück.	6.285714285714286	2.0714285714285716	6	0.42857142857142855	28	22	2	14.5	4
584	In der kanadischen Provinz British Columbia gibt es einen weiteren Nationalpark mit dem Namen Glacier, in Alaska liegt der Glacier-Bay-Nationalpark.	5.681818181818182	1.9090909090909092	4	0.45454545454545453	22	19	2	11.8	2.285714286
586	Auf dem Hauptkamm verläuft die Kontinentale Wasserscheide und im Glacier-Nationalpark liegt der Triple Divide Peak mit einer Höhe von 2433 m.	5.409090909090909	1.7727272727272727	5	0.4090909090909091	22	21	2	15.375	3.2
587	Der Berg ist der Wasserscheidepunkt an dessen Flanken sich die Einzugsgebiete des Pazifischen Ozeans, des Atlantischen Ozeans über den Golf von Mexiko und des Arktischen Ozeans über die Hudson Bay berühren.	5.612903225806452	1.8387096774193548	5	0.3870967741935484	31	28	1	15	3
588	Auf diese Funktion als Scheitelpunkt Nordamerikas geht die Bezeichnung als Krone des Kontinents für den Park und die Region zurück.	5.55	1.8	4	0.4	20	14	1	12.625	3.5
589	Die Westgrenze des Parks bilden North Fork und Middle Fork des Flathead Rivers; die Südgrenze verläuft an dessen Zufluss Bear Creek.	5.238095238095238	1.5714285714285714	3	0.2857142857142857	21	9	2	15.833333333333334	2.125
590	Im Osten grenzt der Park an das Indianerreservat der Blackfoot-Indianer mit dem markanten Chief Mountain auf der Grenze, im Norden an Kanada.	5.086956521739131	1.6956521739130435	6	0.391304347826087	23	24	1	13.666666666666666	3.2
591	Der höchste Punkt des Parks ist der Mount Cleveland mit 3190 m im Norden, der tiefste Punkt liegt mit 960 m am Zusammenfluss von North Fork und Middle Fork des Flathead nahe dem Westeingang des Parks mit dem Hauptquartier der Verwaltung.	4.7560975609756095	1.3902439024390243	4	0.34146341463414637	41	37	2	12.75	3
592	Im Süden verlaufen die Bahnlinie der Great Northern Railway und der US Highway US 2 auf oder nahe der Parkgrenze.	4.65	1.6	3	0.2	20	18	1	14.75	2.6
593	Außerhalb des Parks schließen sich im Westen der Flathead National Forest und im Südosten der Lewis and Clarck National Forest an, zwei Nationalforste unter der Verwaltung des US Forest Service.	5.433333333333334	1.7666666666666666	5	0.2	30	30	1	13.5	4.4
594	In die beiden Nationalforste ist die nur durch die Bahn und die Straße vom Park getrennte Great Bear Wilderness eingelagert, ein Wilderness Area und damit die strengste Klasse von Naturschutzgebieten der Vereinigten Staaten.	5.757575757575758	1.878787878787879	6	0.36363636363636365	33	21	1	13.583333333333334	3
595	Auf kanadischer Seite grenzt neben dem Waterton-Lakes-Nationalpark in der Provinz Alberta auch der Akamina-Kishinena Provincial Park der Provinz British Columbia an den Glacier-Nationalpark.	6.037037037037037	2.111111111111111	4	0.4444444444444444	27	28	1	16	2.6
596	Das Erscheinungsbild des Nationalparks prägen die quer zum Hauptkamm verlaufenden von eiszeitlichen Gletschern ausgeschliffenen Trogtäler mit über 750 Seen, von denen nur 131 einen offiziellen Namen tragen.	6.592592592592593	2.111111111111111	5	0.48148148148148145	27	25	2	16.076923076923077	5.555555556
597	In den Tieflagen liegen Zungenbeckenseen, im höheren Gelände handelt es sich um Karseen.	5.6923076923076925	2.076923076923077	5	0.46153846153846156	13	12	2	14	3.5
598	Die größeren Seen des Parks sind der Lake McDonald, der Two Medicine Lake, St Mary Lake, der Lake Sherburne und der Südteil des grenzüberschreitenden Upper Waterton Lake.	5.185185185185185	1.8888888888888888	5	0.18518518518518517	27	23	1	15.6	2.2
600	Der Westen unterliegt dem maritimen Einfluss des Pazifischen Ozeans mit gemäßigten Temperaturen und hohen Niederschlägen, während die Ostseite dem kontinentalen Klima zugehörig ist, das durch extreme jahreszeitliche Temperaturunterschiede und die für Nordamerika typischen Blizzards aus nördlichen Richtungen geprägt ist.	7.17948717948718	2.4615384615384617	8	0.5641025641025641	39	39	3	15.409090909090908	3.875
601	Im Osten des Parks wurden 1937 am Two Medicine Lake +47 °C gemessen, südlich des Parks am Rogers Pass 1954 ?57 °C, die niedrigste Temperatur der Vereinigten Staaten außerhalb Alaskas.	4.71875	1.6875	4	0.3125	32	22	1	12.625	2.888888889
602	Mit dieser Temperaturspanne ist Montana der Bundesstaat mit dem größten gemessenen Temperaturunterschied.	7.75	2.6666666666666665	7	0.4166666666666667	12	7	1	17	2.076923077
603	In Browning östlich außerhalb des Parks fiel am 23 Januar 1916 die Temperatur innerhalb von 24 Stunden von 7 °C auf ?49 °C, der größte Temperaturunterschied innerhalb eines Tages in den Vereinigten Staaten.	4.914285714285715	1.7714285714285714	7	0.34285714285714286	35	31	1	11.4	2.333333333
604	Der Glacier-Nationalpark ist geologisch herausgehoben durch die Lewis-Überschiebung.	7.4	2.3	5	0.6	10	7	1	16.833333333333332	2.8
605	Durch diese Überschiebung liegt sehr altes Gestein aus dem Proterozoikum, das vor bis zu 1,5 Milliarden Jahren entstanden ist, über jüngeren Schichten aus Quartär und Kreide und den letzten 100 Millionen Jahren.	5.53125	1.75	5	0.46875	32	31	2	12.333333333333334	4.3
606	Im Zuge der Laramischen Gebirgsbildung bauten plattentektonische Vorgänge vor der nordamerikanischen Westküste Druck auf.	7.642857142857143	2.5714285714285716	6	0.6428571428571429	14	9	1	16.11111111111111	4.444444444
607	Dieser wurde nach Osten in die Nordamerikanische Platte weitergegeben und eine Tektonische Decke von rund 450 Kilometern Länge in Nord-Süd-Richtung und einer Mächtigkeit von mindestens 5000 Metern wurde im Zeitraum von vor 80 bis 40 Millionen Jahren um circa 80 Kilometer in einem flachen Winkel nach Osten über das dort anstehende Gestein geschoben.	5.363636363636363	1.8727272727272728	6	0.41818181818181815	55	50	2	13	4.125
608	Spannungen innerhalb der Decke führten zu einer Synklinale, einer konkav – also nach innen – gewölbten Struktur, durch die Gesteinsschichten im Osten und Westen des Parks höher liegen als im Zentrum.	5.655172413793103	1.8620689655172413	4	0.4827586206896552	29	31	2	13.928571428571429	3.875
609	Sie bilden die beiden Nord-Süd-Bergketten des Parks, die Lewis range im Osten und die Livingstone range im Nordwesten.	4.85	1.65	4	0.35	20	24	1	13.714285714285714	3.2
610	Durch diese spezielle Entstehung hebt sich die Lewis range im Osten ohne Vorgebirge aus der Ebene der Great Plains.	5.052631578947368	1.7894736842105263	4	0.3157894736842105	19	16	1	13.333333333333334	4.307692308
611	Durch Erosion der oberen Schichten der Lewis-Überschiebung und die Talbildung während der Vergletscherung wurde das Gestein aus dem Proterozoikum freigelegt und sein Geologisches Profil angeschliffen.	6.6923076923076925	2.076923076923077	5	0.5	26	22	1	16.615384615384617	4.444444444
612	Über 2100 Höhenmeter in acht stratigrafischen Schichten sind im Park aufgeschlossen, was das Gebiet zum besten Forschungsgebiet für die physikalische und chemische Zusammensetzung proterozoischer Gesteine und damit der Umweltbedingungen auf der Erde im Zeitraum von vor zwischen 1,5 Milliarden und 900 Millionen Jahren weltweit macht.	6.4	2.066666666666667	6	0.4666666666666667	45	38	2	13.285714285714286	5.888888889
613	Der Ursprung der älteren Gesteine des Parks sind klastische Sedimentgesteine.	6.7	2.2	6	0.6	10	10	1	16	3.285714286
614	Aus den Ablagerungen von Sanden, Tonen und den Kalkgehäusen von Zooplankton in einem Urmeer entstanden zunächst Gesteine wie Sandstein, Schiefer und Kalkstein.	6.136363636363637	1.9545454545454546	5	0.5	22	16	1	18.272727272727273	4.5
615	Teile davon wurden über geologische Zeiträume durch Druck späterer Schichten zu Metamorphen Gesteinen wie Quarzit, Tonschiefer sowie kristallinem Kalkstein (Marmor) und Dolomit umgewandelt.	7.086956521739131	2.3043478260869565	4	0.6521739130434783	23	26	1	16.6	5
616	Gegenüber Aufschlüssen proterozoischen Gesteins in anderen Teilen der Erde ist die geringe Störung hervorzuheben: Im Glacier-Waterton-Gebiet haben sich Details der Sedimentation wie millimetergenaue Schichtung, Rippelmarken, Abdrücke von Salzablagerungen, Oolithe, Ton-Brekzien und andere Formen erhalten.	7.108108108108108	2.5135135135135136	6	0.6756756756756757	37	31	2	14.84	5.1
617	Die jüngeren Gesteine aus Quartär und Kreide sind nur im Osten des Parks aufgeschlossen und bestehen aus Sand- und Schluffstein.	5.35	1.65	4	0.5	20	15	2	15	4.222222222
618	Dazwischen fehlen Gesteine aus rund 800 Millionen Jahren, sie wurden bereits vor, während und nach der Gebirgsbildung durch Erosion abgetragen.	6.05	1.95	4	0.35	20	21	2	13.857142857142858	4
619	Die verschiedenen Gesteinsschichten enthalten Fossilien.	10.2	3.2	4	0.8	5	4	1	14.75	2.428571429
621	Stromatolithe aus versteinerten Biofilmen von Cyanobakterien sind in allen präkambrischen Gesteinen des Parks erhalten und besonders häufig in der Siyeh-Formation aus Dolomit und Kalkstein, aus der die Mehrzahl der höheren Gipfel im Park bestehen.	6.0285714285714285	2.057142857142857	6	0.5142857142857142	35	25	2	15.666666666666666	6
622	In den jüngeren präkambrischen Schichten treten auch Versteinerungen von erstem Seetang sowie vier Arten wirbelloser Tiere auf.	6.470588235294118	2.1176470588235294	5	0.5882352941176471	17	12	1	14.7	4
623	In den quartären Gesteinen werden fossile Muscheln und Schnecken gefunden.	6.4	2.1	3	0.6	10	10	1	15.166666666666666	3.1
624	In der Appekunny Formation im Osten des Parks, die auf ein Alter von 1,5–1,3 Milliarden Jahre datiert wird, wurden 1982 Abdrücke gefunden, die von den Entdeckern als Metazoa interpretiert und nach neuen Untersuchungen 2002 als Horodyskia moniliformis beschrieben wurden.	5.846153846153846	2	5	0.38461538461538464	39	25	3	12.266666666666667	3.8
625	Sie gehören zu den frühesten Spuren vielzelliger Tiere weltweit.	6.111111111111111	2.111111111111111	4	0.6666666666666666	9	8	1	13	3
626	Beim Recycling, Rezyklierung bzw Müllverwertung werden Abfallprodukte wiederverwertet bzw deren Ausgangsmaterialien werden zu Sekundärrohstoffen.	9.285714285714286	3.142857142857143	7	0.5	14	10	2	19.142857142857142	3.8
627	Der Begriff „Recycling“ ist ein Lehnwort aus dem Englischen (recycling – ausgesprochen [???sa?kl??] – für „Wiederverwertung“ oder „Wiederaufbereitung“); etymologisch leitet es sich vom griechischen kýklos (Kreis) sowie dem lateinischen Präfix re- (zurück, wieder) ab.	6.71875	2.0625	6	0.46875	32	21	2	15.933333333333334	3.4
628	„Recycling“ ist definiert als „jedes Verwertungsverfahren, durch das Abfälle zu Erzeugnissen, Materialien oder Stoffen entweder für den ursprünglichen Zweck oder für andere Zwecke aufbereitet werden.	6.76	2.28	6	0.48	25	26	1	14.666666666666666	3.666666667
629	Es schließt die Aufbereitung organischer Materialien ein, aber nicht die energetische Verwertung und die Aufbereitung zu Materialien, die für die Verwendung als Brennstoff oder zur Verfüllung bestimmt sind“ (§ 3 Abs 25 deutsches Kreislaufwirtschaftsgesetz).	6.411764705882353	2.0294117647058822	6	0.47058823529411764	34	39	2	15.733333333333333	4.875
630	Gesetzlich wird erst von „Recycling“ gesprochen, wenn der Rohstoff zuvor als „Abfall“ einzustufen war; andernfalls handelt es sich um „Wiederverwendung“.	6.25	1.95	5	0.4	20	12	3	14.375	2.8
631	Der umgangssprachliche Gebrauch des Begriffs Recycling umfasst oft beide Bedeutungen.	7.5	2.3	5	0.5	10	7	1	16.4	2.111111111
632	Ein möglicher Nachteil von beispielsweise Kunststoff ist, dass – bei vertretbarem Aufwand – das Material nicht mehr die ursprüngliche Qualität oder dessen Verarbeitbarkeit erreicht wie bei der Primärherstellung vor dem Recyclingprozess.	6.9655172413793105	2.1379310344827585	5	0.41379310344827586	29	30	2	15.25	2.714285714
633	Diese Abwertung wird auch als Downcycling bezeichnet, während beim Upcycling aus Abfallstoffen eines Prozesses hochwertigere Produkte hergestellt werden können .	7.368421052631579	2.3684210526315788	5	0.47368421052631576	19	15	2	17	3.4
634	Reststoffe, die während des Recyclingvorganges bestimmter organischer Materialien anfallen, werden Spuckstoffe genannt.	8.75	2.9166666666666665	6	0.6666666666666666	12	14	2	16.75	2.642857143
635	Die Neigung eines Polymers, bei der Wiederverarbeitung zu degradieren, hängt vom gewählten Aufbereitungsverfahren ab und vom jeweiligen Grundpolymertyp sowie dem Gehalt an Additiven, die den thermisch-oxidativen Abbau der Molekülketten bei der Verarbeitung stark herabsetzen können.	6.777777777777778	2.3333333333333335	7	0.5	36	30	2	16.555555555555557	5.2
636	In einigen Fällen erreicht der verwertete Kunststoff durchaus das Eigenschaftsniveau der Originalware.	7.5	2.4166666666666665	5	0.5	12	9	1	16.166666666666668	3.466666667
637	Es kommt hierbei auf die Qualität und Sortenreinheit der gesammelten Altteile und den Aufbereitungsprozess und die Nachadditivierung an.	6.555555555555555	2.1666666666666665	6	0.3888888888888889	18	17	1	16.285714285714285	4.222222222
638	Auch der Gesamtenergieverbrauch bei der Wiederaufbereitung wird vielfach überschätzt.	8.444444444444445	2.3333333333333335	6	0.3333333333333333	9	9	1	18	3.1
639	Mit nicht mehr als rund 10 bis 15 MJ/kg Polymer (Thermoplast) ist bei Teilen, die eine Einzelmasse von mehr als 100 g besitzen, die komplette Aufbereitung durchführbar (in diesem Zusammenhang wird auf Originalliteratur aus den Jahren 1990 bis 1997 sowie auf die Quellen verwiesen).	5.25	1.75	7	0.3409090909090909	44	31	3	14.785714285714286	4.428571429
640	Bei der Wiederaufarbeitung von Kernbrennstoffen ist kein vollständiges Recycling möglich.	7.9	2.4	6	0.5	10	10	1	15.8	3
641	Nach der Abtrennung und Entsorgung der Spaltprodukte können die restlichen Bestandteile des Kernbrennstoffs jedoch wieder zur Produktion neuer Brennelemente genutzt werden.	7.190476190476191	2.238095238095238	4	0.47619047619047616	21	21	1	15.3	4
642	Vor der Industrialisierung bestand der Müll hauptsächlich aus den Exkrementen von Menschen und Tieren, aus Lebensmittelabfällen, Ton- oder Glasscherben und wahrscheinlich auch Asche von den Feuerstellen.	6.730769230769231	2	7	0.4230769230769231	26	25	1	14.909090909090908	2.4
643	Die wohl älteste Form des Recyclings ist die traditionelle Düngemittelnutzung von pflanzlichen und tierischen Abfällen, insbesondere Ernte­resten, Mist und Gülle, in der Landwirtschaft, die wohl so alt ist wie diese selbst.	6.064516129032258	1.967741935483871	6	0.41935483870967744	31	26	2	15.307692307692308	3.222222222
644	Diese vollständige Wiederverwertung ist Basis der Subsistenzwirtschaft.	9.142857142857142	2.857142857142857	5	0.5714285714285714	7	5	1	16.25	3.454545455
645	Im antiken Rom wurden die Exkremente eingesammelt und den Bauern im Umland verkauft.	5.461538461538462	1.9230769230769231	4	0.46153846153846156	13	8	1	14	2.222222222
646	Im Mittelalter verfiel diese Organisation größtenteils – Exkremente und Abfälle wurden teilweise einfach nur auf die Straße gekippt und allenfalls von Haustieren „verwertet“.	6.7272727272727275	2.3181818181818183	6	0.4090909090909091	22	23	2	14.333333333333334	3.666666667
647	Später waren es Schrott- und Lumpensammler, die sich um das Einsammeln, Sortieren und Weiterleiten von wiederverwertbarem Material kümmerten.	6.666666666666667	2.2222222222222223	6	0.5	18	18	2	14.375	4.5
648	Die „Wegwerf-Mentalität“ der Industriezeit existierte aufgrund des Mangels an Gütern wie leeren Flaschen, gebrauchten Holz- oder Metallgegenständen und Ähnlichem nicht.	6.809523809523809	2.0952380952380953	6	0.5714285714285714	21	18	1	16.181818181818183	3
649	Es war selbstverständlich, diese Gegenstände weiter zu verwerten.	7	2.25	4	0.375	8	7	1	13.666666666666666	1.7
650	Aus Lebensmittelabfall wurde Haustierfutter, aus Knochen und Haaren wurden nützliche Dinge und aus Lumpen wurde Papier hergestellt.	6.647058823529412	2.176470588235294	6	0.5294117647058824	17	16	3	13.222222222222221	2.181818182
651	Holz- und Papierabfälle verheizte man und Metallteile wurden sowieso eingeschmolzen oder umgeschmiedet.	7.5	2.5	5	0.5	12	9	2	19	2.416666667
652	Mit der Industrialisierung veränderte sich auch Menge und Zusammenstellung des Mülls, so dass in London erste Kehrichtöfen entstanden, später auch die ersten Deponien.	6.173913043478261	2.0869565217391304	6	0.4782608695652174	23	22	1	13.363636363636363	3.428571429
654	Als die Menschen nach den Weltkriegen zu immer mehr Wohlstand gelangten und sich auch Luxusgüter leisten konnten, zu denen auch eine aufwändigere Verpackung gehörte (Flaschen, Alufolie, Frischhaltebeutel, Blechdosen, Kunststoffflaschen), standen die Industrieländer vor einem akuten Müllnotstand.	7	2.1944444444444446	5	0.5	36	38	4	15.333333333333334	4.1
655	Ein normaler Haushalt, der vor 150 Jahren mit etwa 150 Dingen auskam, verwendete nun mehr als 20000 Gegenstände, vom Zahnstocher bis zum Haarfestiger, vom Kleiderschrank bis zur Heftzwecke, und produzierte beispielsweise in der Bundesrepublik in den 1970er Jahren im Durchschnitt eine Hausmüllmenge von 4,7 kg pro Einwohner und Woche, das sind 244 kg pro Einwohner und Jahr.	5.456140350877193	1.7543859649122806	5	0.40350877192982454	57	54	4	13.565217391304348	3.2
656	Dieser wurde großteils nicht mehr wiederverwendet, sondern weitgehend vollständig deponiert.	8.1	2.4	5	0.4	10	6	1	15.75	2.636363636
657	Wiederverwendung war nur in Notzeiten, besonders während und nach Kriegen, ein Thema.	5.916666666666667	1.9166666666666667	5	0.3333333333333333	12	14	1	14.5	2.444444444
658	Erst mit Aufkommen der grünen Bewegung in den 1970/80er-Jahren fand ein Umdenken statt, dass Müllentsorgung einer der Hauptfaktoren der Umweltverschmutzung darstellt.	6.5	1.9090909090909092	5	0.5	22	13	2	13.454545454545455	3.8
659	Gleichzeitig entstand einerseits ein Bewusstsein um die Begrenztheit natürlicher Ressourcen insgesamt (etwa nach dem Ölschock der frühen 80er-Jahren), andererseits wurde das Deponieren etwa in urbanen Ballungsräumen (Megacyties) zunehmend undurchführbar.	7.3	2.3666666666666667	4	0.5333333333333333	30	35	2	15.375	5.75
660	Erste Anfänge zurück zu einer neuen Wiederverwertung war die anfangs freiwillige Mülltrennung, die zum Sinnbild einer ganzen Generation in der westlichen Welt wurde.	6.130434782608695	2.130434782608696	5	0.4782608695652174	23	14	2	12.272727272727273	4.333333333
661	Ausgehend von Altpapier-Wiederverwendung wurden zunehmend Technologien erarbeitet, die die Wiederaufbereitung aller Arten von Altstoffen wirtschaftlich machen, wodurch Abfall zu einem bedeutenden Wirtschaftsgut wurde: Geprägt wurde dafür der Ausdruck Sekundärrohstoff.	7.833333333333333	2.566666666666667	6	0.5666666666666667	30	26	4	15.529411764705882	4.75
662	Zunehmend Bedeutung erlangt das Recycling auch bei Elementen, deren Vorkommen begrenzt sind oder deren Gewinnung aufwändig ist.	6.411764705882353	2.0588235294117645	3	0.5294117647058824	17	16	3	14.444444444444445	4.1
663	Das trifft besonders auf die in der Elektro- und Elektronikindustrie häufig verwendeten Seltenen Erden zu, die früher mit den weggeworfenen Geräten auf dem Müll landeten.	5.76	1.96	6	0.4	25	25	2	14.8	3.333333333
664	Schrott wird schon seit Urzeiten teils wiederverwertet, Eisenteile etwa durch Umschmieden .	7.090909090909091	2.090909090909091	5	0.45454545454545453	11	7	1	17.4	3.25
665	Besonders in Zeiten der Kriegswirtschaft wird auf Metallgegenstände des zivilen Gebrauches zurückgegriffen zwecks Sekundär-Rohstoffgewinnung zur Waffenproduktion, wie etwa 1940 unter dem Motto Metallspende des deutschen Volkes.	7.37037037037037	2.3703703703703702	6	0.48148148148148145	27	19	1	16.23076923076923	3.7
666	Die Verwertung von Fasern aus verwertbaren Altkleidern beherrschten bereits Papiermühlen der Renaissance Altpapier-Wiederverwertungsverfahren gab es schon seit 1774, sodann beschrieben von Justus Claproth .	7.5	2.25	8	0.4583333333333333	24	19	2	16.727272727272727	4.6
667	Sir Winston Leonard Spencer-Churchill KG OM CH PCc RA (* 30 November 1874 in Blenheim Palace, Oxfordshire; † 24 Januar 1965 in London) gilt als bedeutendster britischer Staatsmann des 20 Jahrhunderts.	5.125	1.625	4	0.21875	32	21	1	13.428571428571429	2
668	Er war zweimal Premierminister (1940–1945 sowie 1951–1955) und führte Großbritannien durch den Zweiten Weltkrieg.	6.928571428571429	1.9285714285714286	5	0.2857142857142857	14	13	2	11.25	1.222222222
669	Zuvor hatte er bereits mehrere Regierungsämter bekleidet, unter anderem das des Innenministers, des Ersten Lords der Admiralität und des Schatzkanzlers.	6.5	2.25	5	0.35	20	16	1	15.428571428571429	3.1
670	Darüber hinaus trat er als Autor politischer und historischer Werke hervor und erhielt 1953 den Nobelpreis für Literatur.	5.722222222222222	1.9444444444444444	4	0.4444444444444444	18	16	2	13.125	2.571428571
672	Nach einer Laufbahn als Offizier und Kriegsberichterstatter zog er 1901 als Abgeordneter ins Unterhaus ein, dem er über 60 Jahre lang angehören sollte.	5.521739130434782	1.8695652173913044	6	0.391304347826087	23	18	2	12.555555555555555	4
674	Als Erster Lord der Admiralität betrieb Churchill ab 1911 die Modernisierung der Royal Navy.	5.571428571428571	1.9285714285714286	5	0.35714285714285715	14	9	1	13	2.222222222
676	David Lloyd George holte ihn aber schon 1916 ins Kriegskabinett zurück.	5.454545454545454	1.7272727272727273	4	0.18181818181818182	11	9	1	16	1.888888889
678	Während der 1930er Jahre, in denen Churchills politische Karriere beendet schien, betätigte er sich vornehmlich als Publizist und Schriftsteller.	6.526315789473684	2.0526315789473686	4	0.5263157894736842	19	14	2	13.4	2.266666667
679	Als einer von wenigen Politikern warnte er Regierung, Parlament und Öffentlichkeit vor der aggressiven, revisionistischen Politik Nazi-Deutschlands, fand damit aber kaum Gehör.	6.521739130434782	2.217391304347826	6	0.43478260869565216	23	22	2	13	3.3
680	Erst bei Ausbruch des Zweiten Weltkriegs 1939 kehrte Churchill, der als erklärter Gegner Hitlers bekannt war, in die Regierung zurück, zunächst erneut als Erster Lord der Admiralität.	5.666666666666667	1.7407407407407407	5	0.37037037037037035	27	23	2	12	3.777777778
681	Als Premierminister Neville Chamberlain infolge der glücklosen alliierten Kriegführung zurücktreten musste, übernahm Winston Churchill am 10 Mai 1940 das Amt des Regierungschefs.	7.045454545454546	2.227272727272727	5	0.4090909090909091	22	13	2	14.222222222222221	4
682	Mit seiner Weigerung, in Verhandlungen mit Hitler einzutreten, und mit seinen Reden stärkte er in den kritischen Monaten des Frühjahrs und Sommers 1940 den britischen Widerstandswillen.	6.038461538461538	1.9615384615384615	5	0.4230769230769231	26	15	1	14.181818181818182	3.444444444
683	Außenpolitisch hatte er maßgeblichen Anteil am Zustandekommen der Anti-Hitler-Koalition zwischen Großbritannien, den USA und der Sowjetunion, die schließlich den Sieg über Deutschland und Japan errang.	6.37037037037037	2.111111111111111	5	0.3333333333333333	27	31	2	15.777777777777779	4
684	Trotz dieses militärischen Triumphs verlor er die Unterhauswahlen des Jahres 1945.	6.454545454545454	2.090909090909091	5	0.45454545454545453	11	7	1	14.2	2.1
685	Nach Kriegsende wurde Winston Churchill zum Vordenker eines politisch geeinten Europa.	6.818181818181818	2.272727272727273	3	0.36363636363636365	11	10	1	17	1.8
686	Im Jahr 1951 erneut zum Premierminister gewählt, trat er nach einem Schlaganfall 1955 zurück.	5.571428571428571	1.7142857142857142	5	0.35714285714285715	14	11	1	10.8	2.1
687	Seinen Wahlkreis Woodford im Nordosten Londons vertrat er bis 1964, ein Jahr vor seinem Tod, im Unterhaus.	5.117647058823529	1.588235294117647	3	0.35294117647058826	17	14	1	13.166666666666666	3.2
688	Geboren wurde Winston Churchill in Blenheim Palace, dem Schloss seines Großvaters John Spencer-Churchill, des 7 Herzogs von Marlborough.	6.052631578947368	1.7894736842105263	3	0.21052631578947367	19	22	1	12.25	1.666666667
690	Der Vater gehörte zu den Mitbegründern der modernen Konservativen Partei, war deren Vorsitzender, bekleidete verschiedene Ministerämter und galt zeitweilig als aussichtsreicher Anwärter auf das Amt des Premierministers.	7.037037037037037	2.4074074074074074	5	0.5925925925925926	27	27	4	14.3125	4.3
691	Churchills Großvater väterlicherseits gehörte als Duke of Marlborough dem britischen Hochadel an.	7.083333333333333	2.25	5	0.3333333333333333	12	9	1	13.25	3.333333333
692	Wie in England üblich, erbte nur der älteste Sohn des Herzogs diesen Titel, nicht aber dessen jüngerer Bruder, Churchills Vater Randolph .	5.380952380952381	1.7142857142857142	3	0.42857142857142855	21	19	1	11.444444444444445	3
693	Winston Churchill galt demnach als Bürgerlicher.	7	2	4	0.3333333333333333	6	4	1	15	1.923076923
694	In den 1950er Jahren lehnte er die erbliche Peerswürde ab, er wurde jedoch 1953 zum Ritter des Hosenbandordens geschlagen und damit als „Sir Winston Churchill“ in den nichterblichen Adelsstand erhoben.	5.6	1.8	5	0.36666666666666664	30	30	2	15.272727272727273	4.6
695	Seine Herkunft aus der britischen Hocharistokratie sicherte ihm in seiner Jugend die Aufnahme in renommierte Internate und eine Laufbahn als Armeeoffizier, obwohl seine Leistungen als Schüler eher mangelhaft waren.	6.344827586206897	2.206896551724138	6	0.4482758620689655	29	24	2	14.846153846153847	3.538461538
696	Von 1881 bis 1892 besuchte Churchill Eliteschulen in Ascot, Brighton und Harrow.	5.583333333333333	1.75	4	0.16666666666666666	12	9	1	15.5	1.666666667
697	Das autoritäre Erziehungssystem dort widerstrebte ihm, und er blieb mehrfach sitzen.	6.545454545454546	2.1818181818181817	5	0.45454545454545453	11	8	2	16.4	2.9
698	Nach der Schulzeit bewarb er sich beim Militär, fiel jedoch zweimal durch die Aufnahmeprüfung.	5.642857142857143	1.7142857142857142	5	0.35714285714285715	14	13	2	13.4	2.111111111
699	1893 kam er doch noch als Kadett nach Sandhurst und mit 21 Jahren als Kavallerieleutnant zum 4 Husarenregiment.	5.166666666666667	1.7222222222222223	7	0.2777777777777778	18	18	1	13.8	3.5
701	Ohne schulischen Druck erwarb er sich nun auch eine profunde literarische Bildung und begann kurz darauf, selbst zu schreiben.	5.578947368421052	1.7894736842105263	5	0.47368421052631576	19	17	2	13	2.8
702	Bis zu seinem Lebensende sollte er als Journalist und Buchautor einen geschliffenen Stil pflegen, der ihm den Nobelpreis für Literatur einbrachte.	5.904761904761905	2	4	0.42857142857142855	21	14	2	14.666666666666666	2.888888889
704	Sportliche Betätigung war stets Teil seines Lebens, und für das ihm zugeschriebene Zitat No Sports gibt es keinen Beleg.	5.2631578947368425	1.736842105263158	5	0.42105263157894735	19	16	2	12.625	3.555555556
