category	length	punct	numbers	text
spam	164	0.024390243902439025	TRUE	todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call <#> to claim your £350 award
spam	153	0.0196078431372549	TRUE	Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to <#> Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
ham	64	0.15625	FALSE	Still at west coast... Haiz... Ü'll take forever to come back...
spam	148	0.02702702702702703	TRUE	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to <#> TnCs www.Ldew.com 1 win150ppmx3age16
spam	150	0.03333333333333333	TRUE	FREE MSG:We billed your mobile number by mistake from shortcode <#>.Please call <#> to have charges refunded.This call will be free from a BT landline
spam	64	0.09375	TRUE	network operator. The service is free. For T & C's visit <#>.biz
ham	91	0.054945054945054944	FALSE	How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
ham	71	0.04225352112676056	FALSE	Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.
spam	116	0.11206896551724138	TRUE	For ur chance to win a £250 wkly shopping spree TXT: SHOP to <#>. T's&C's www.txt-2-shop.com custcare <#>, 1x150p/wk
spam	152	0.013157894736842105	FALSE	ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
spam	137	0.0364963503649635	TRUE	Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call <#> for delivery tomorrow
ham	118	0.0423728813559322	FALSE	Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.
ham	172	0.023255813953488372	FALSE	Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.
ham	55	0.05454545454545454	FALSE	Of course. I guess god's just got me on hold right now.
ham	92	0.03260869565217391	FALSE	How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
ham	104	0.07692307692307693	FALSE	Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D
ham	159	0.03773584905660377	FALSE	I'm cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.
spam	154	0.05844155844155844	FALSE	SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO
ham	76	0.07894736842105263	FALSE	But really quite funny lor wat... Then u shd haf run shorter distance wat...
spam	132	0.06818181818181818	TRUE	Hi <#> IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:<#> & get Yours Now!4T&
spam	153	0.032679738562091505	TRUE	You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: <#> If u get nothing u must Age Verify with yr network & try again
spam	81	0.024691358024691357	FALSE	For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""
spam	104	0.028846153846153848	TRUE	Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to <#> to end service
ham	116	0.008620689655172414	FALSE	And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed
ham	57	0.03508771929824561	FALSE	Oh yeah I forgot. U can only take 2 out shopping at once.
ham	59	0.05084745762711865	FALSE	Yup but not studying surfing lor. I'm in e lazy mode today.
ham	105	0.06666666666666667	FALSE	Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).
spam	135	0.07407407407407407	TRUE	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to <#> only 150p/msg. CC <#> HG/Suite342/2Lands Row/W1J6HL
ham	55	0	FALSE	Please tell me not all of my car keys are in your purse
spam	156	0.057692307692307696	TRUE	Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to <#>. By TextOperator G2 1DA 150ppmsg 18+
ham	80	0	FALSE	Does she usually take fifteen fucking minutes to respond to a yes or no question
spam	156	0.01282051282051282	FALSE	Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
spam	130	0.09230769230769231	TRUE	PRIVATE! Your 2003 Account Statement for <#> shows 800 un-redeemed S. I. M. points. Call <#> Identifier Code: <#> Expires 31/10/04
spam	61	0.11475409836065574	TRUE	You have won ?1,000 cash or a ?2,000 prize! To claim, call<#>
ham	121	0.05785123966942149	FALSE	I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?
ham	58	0.034482758620689655	FALSE	What you thinked about me. First time you saw me in class.
ham	93	0.043010752688172046	FALSE	Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
ham	62	0.04838709677419355	TRUE	Fyi I'm taking a quick shower, be at epsilon in like  <#>  min
spam	142	0.06338028169014084	TRUE	Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: <#> & get yours Now! 4T&Ctxt TC 150p/MTmsg
spam	135	0.022222222222222223	FALSE	Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?
ham	157	0.08280254777070063	FALSE	Mmmmmm ... I love you,so much, Ahmad ... I can't wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!
ham	75	0.09333333333333334	FALSE	True dear..i sat to pray evening and felt so.so i sms'd you in some time...
spam	128	0.0859375	TRUE	Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to <#>. Good luck.
spam	106	0.05660377358490566	FALSE	Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50
ham	74	0.06756756756756757	FALSE	Yes princess! I want to please you every night. Your wish is my command...
ham	53	0.05660377358490566	FALSE	Goodnight, sleep well da please take care pa. Please.
ham	114	0.02631578947368421	FALSE	I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.
spam	150	0.02666666666666667	TRUE	EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to <#> NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
ham	77	0.03896103896103896	FALSE	No problem baby. Is this is a good time to talk? I called and left a message.
ham	140	0.007142857142857143	FALSE	From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
spam	134	0.04477611940298507	TRUE	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to <#>. £1.50 SP:Tyrone
spam	150	0.05333333333333334	TRUE	U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial <#> to claim - National Rate Call. Bx526, SW73SS
ham	69	0.043478260869565216	FALSE	Ok Chinese food on its way. When I get fat you're paying for my lipo.
spam	143	0.02097902097902098	TRUE	As a Registered Subscriber yr draw 4 a £100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to <#>
ham	93	0.06451612903225806	FALSE	Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
spam	149	0.03355704697986577	TRUE	XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call <#> from land line. Valid 12hrs only
ham	57	0.03508771929824561	TRUE	We'll you pay over like  <#> yrs so its not too difficult
ham	74	0.0945945945945946	FALSE	Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
spam	135	0.0962962962962963	TRUE	Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call <#> (10p/min). 2 stop texts call <#>
spam	148	0.02702702702702703	TRUE	You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call <#>am-7pm. Cost 10p
spam	131	0.09923664122137404	TRUE	500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: <#> & collect yours today!From ONLY £1 www.4-tc.biz 2optout <#>.50gbp/mtmsg18
spam	95	0.11578947368421053	TRUE	Text<#>>> Get more ringtones, logos and games from www.txt<#>.com. Questions: info@txt<#>.co.uk
ham	75	0.02666666666666667	FALSE	He says hi and to get your ass back to south tampa (preferably at a kegger)
ham	62	0.03225806451612903	FALSE	Can't take any major roles in community outreach. You rock mel
spam	66	0.030303030303030304	TRUE	Text BANNEDUK to <#> to see! cost 150p textoperator g696ga 18+ XXX
ham	63	0.031746031746031744	FALSE	You are not bothering me but you have to trust my answers. Pls.
ham	125	0.08	FALSE	Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....
ham	144	0.027777777777777776	FALSE	Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.
spam	144	0.027777777777777776	TRUE	SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help <#> comuk.220cm2 9AE
ham	55	0.03636363636363636	FALSE	sorry brah, just finished the last of my exams, what up
spam	124	0.03225806451612903	TRUE	Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call <#> for delivery tomorrow
ham	53	0.03773584905660377	FALSE	Dizzamn, aight I'll ask my suitemates when I get back
ham	115	0.043478260869565216	FALSE	LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DON'T LIKE ME LIKE THAT SO DON'T WORRY.
ham	84	0.023809523809523808	FALSE	Is there coming friday is leave for pongal?do you get any news from your work place.
spam	128	0.0625	TRUE	Call from <#> - tells u 2 call <#> to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
spam	139	0.09352517985611511	TRUE	January Male Sale! Hot Gay chat now cheaper, call <#>. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call <#> (10p/min)
spam	154	0.05844155844155844	TRUE	LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto <#>.
ham	73	0.0136986301369863	FALSE	Yeah, we can probably swing by once my roommate finishes up with his girl
ham	116	0.0603448275862069	FALSE	cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..
spam	133	0.03007518796992481	TRUE	18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to <#>.
spam	150	0.06	TRUE	Last chance 2 claim ur £150 worth of discount vouchers-Text YES to <#> now!SavaMob-member offers mobile T Cs <#>. £3.00 Sub. 16 . Remove txt X or STOP
ham	141	0.04964539007092199	FALSE	What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..
spam	161	0.043478260869565216	FALSE	Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop
ham	59	0.05084745762711865	FALSE	I didnt get ur full msg..sometext is missing, send it again
ham	123	0.04878048780487805	FALSE	I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
spam	129	0.07751937984496124	TRUE	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to <#> only 150p/msg. CC: <#> PO BOX 114/14 TCR/W1
spam	140	0.08571428571428572	TRUE	PRIVATE! Your 2004 Account Statement for <#>****7 shows 786 unredeemed Bonus Points. To claim call <#> Identifier Code: <#> Expires 06.05.05
spam	160	0.05625	TRUE	Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to <#>! Nt. ec2a. 31p.msg@150p
ham	55	0.09090909090909091	FALSE	May b approve panalam...but it should have more posts..
ham	68	0.014705882352941176	FALSE	How. Its a little difficult but its a simple way to enter this place
ham	87	0.08045977011494253	FALSE	Yup... I havent been there before... You want to go for the yoga? I can call up to book
spam	99	0.09090909090909091	TRUE	Jamster! To get your free wallpaper text HEART to <#> now! T&C apply. 16 only. Need Help? Call <#>.
spam	104	0.08653846153846154	TRUE	Hungry gay guys feeling hungry and up 4 it, now. Call <#> just 10p/min. To stop texts call <#> (10p/min)
ham	76	0.039473684210526314	FALSE	My sister in law, hope you are having a great month. Just saying hey. Abiola
spam	145	0.027586206896551724	TRUE	Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP <#> 16
spam	133	0.022556390977443608	FALSE	Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.
spam	149	0.026845637583892617	TRUE	December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on <#>
spam	72	0.08333333333333333	FALSE	RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
spam	147	0.006802721088435374	TRUE	We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call <#>
ham	61	0.04918032786885246	FALSE	Yes baby! We can study all the positions of the kama sutra ;)
spam	114	0.07894736842105263	FALSE	tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..
ham	112	0.05357142857142857	FALSE	Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.
spam	149	0.053691275167785234	FALSE	Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
spam	145	0.06206896551724138	TRUE	Txt: CALL to No: <#> & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
ham	62	0.06451612903225806	FALSE	No. To be nosy I guess. Idk am I over reacting if I'm freaked?
spam	148	0.02027027027027027	TRUE	Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call <#> quoting claim code 1131 standard rates app
ham	155	0.06451612903225806	FALSE	K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...
ham	65	0.015384615384615385	FALSE	Some friends want me to drive em someplace, probably take a while
ham	79	0.06329113924050633	FALSE	Badrith is only for chennai:)i will surely pick for us:)no competition for him.
ham	153	0.0718954248366013	FALSE	We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. ""paths are made by walking.. not by waiting.."" Goodnight!
spam	159	0.08176100628930817	TRUE	FreeMsg: Claim ur 250 SMS messages-Text OK to <#> now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop
ham	147	0.09523809523809523	FALSE	Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:
ham	122	0.05737704918032787	FALSE	Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
spam	106	0.03773584905660377	TRUE	Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to <#>. B
spam	141	0.09929078014184398	TRUE	Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to <#>.
ham	113	0.05309734513274336	FALSE	Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
spam	89	0.1348314606741573	TRUE	You have won ?1,000 cash or a ?2,000 prize! To claim, call<#>. T&C: RSTM, SW7 3SS. 150ppm
spam	157	0.03821656050955414	TRUE	U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to <#> TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription
ham	122	0.04918032786885246	FALSE	Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.
ham	121	0.049586776859504134	FALSE	Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?
spam	149	0.06040268456375839	TRUE	+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call <#> b<#>. T&Cs/stop SMS <#>. Over 18 only 150ppm
ham	107	0.04672897196261682	FALSE	Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!
ham	77	0.06493506493506493	FALSE	Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?
spam	93	0.043010752688172046	TRUE	We know someone who you know that fancies you. Call <#> to find out who. POBox 6, LS15HB 150p
spam	112	0.05357142857142857	TRUE	tells u 2 call <#> to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
ham	78	0.16666666666666666	FALSE	Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...
spam	146	0.0684931506849315	TRUE	Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: <#> & get yours Now! 4T&Ctxt TC 150p/MTmsg
spam	145	0.027586206896551724	TRUE	Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time <#> XX Luv Nikiyu4.net
spam	147	0.034013605442176874	TRUE	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on <#> to update now! or2stoptxt
spam	148	0.02702702702702703	TRUE	Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to <#> TnCs www.Ldew.com1win150ppmx3age16
ham	125	0.024	FALSE	Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.
spam	129	0.03875968992248062	FALSE	Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
ham	95	0.05263157894736842	FALSE	Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite
ham	130	0.15384615384615385	FALSE	V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance
ham	97	0.030927835051546393	FALSE	Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
ham	73	0.0273972602739726	FALSE	Sorry completely forgot * will pop em round this week if your still here?
ham	150	0.006666666666666667	FALSE	I couldn't say no as he is a dying man and I feel sad for him so I will go and I just wanted you to know I would probably be gone late into your night
ham	76	0.05263157894736842	FALSE	What's a feathery bowa? Is that something guys have that I don't know about?
ham	148	0.14864864864864866	FALSE	Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...& Traditions.... Have an ideal Christmas...
ham	63	0.047619047619047616	FALSE	I'll text now! All creepy like so he won't think that we forgot
spam	134	0.04477611940298507	FALSE	This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
spam	103	0.02912621359223301	TRUE	Text PASS to <#> to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones
ham	121	0.03305785123966942	FALSE	OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.
ham	162	0.04938271604938271	FALSE	I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now
spam	150	0.06666666666666667	TRUE	SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help <#>.COMUK. 220-CM2 9AE
spam	133	0.06015037593984962	TRUE	Congrats! 2 mobile 3G Videophones R yours. call <#> now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.
spam	116	0.02586206896551724	TRUE	Customer service annoncement. You have a New Years delivery waiting for you. Please call <#> now to arrange delivery
ham	67	0.07462686567164178	FALSE	Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
ham	94	0.0425531914893617	FALSE	""Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!""
ham	86	0	FALSE	There are no other charges after transfer charges and you can withdraw anyhow you like
spam	91	0.0989010989010989	TRUE	Bored housewives! Chat n date now! <#>.77.11! BT-national rate 10p/min only from landlines!
ham	53	0.05660377358490566	FALSE	Easy mate, * guess the quick drink was bit ambitious.
spam	155	0.07741935483870968	TRUE	Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to <#>. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply
ham	190	0.015789473684210527	FALSE	That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
spam	139	0.02877697841726619	FALSE	dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
ham	148	0.02027027027027027	FALSE	Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
ham	65	0.015384615384615385	FALSE	Ü collecting ur laptop then going to configure da settings izzit?
spam	98	0.05102040816326531	TRUE	Camera - You are awarded a SiPix Digital Camera! call <#> fromm landline. Delivery within 28 days.
spam	150	0.09333333333333334	TRUE	-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to <#>
ham	77	0.06493506493506493	FALSE	Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.
spam	147	0.006802721088435374	TRUE	We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call <#> or reply for delivery Wed
spam	115	0.008695652173913044	FALSE	You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
spam	138	0.028985507246376812	TRUE	Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 <#> or Call2OptOut/674&
spam	157	0.01910828025477707	FALSE	FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
spam	141	0.05673758865248227	TRUE	FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd <#>p per msg reply Stop to end
spam	135	0.1037037037037037	TRUE	lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to <#>
spam	160	0.0625	TRUE	Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to <#> now! Nyt. ec2a. 3lp £1.50/msg
ham	132	0.06818181818181818	FALSE	Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*
ham	72	0.027777777777777776	FALSE	I thank you so much for all you do with selflessness. I love you plenty.
ham	115	0.05217391304347826	FALSE	I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...
spam	122	0.00819672131147541	TRUE	we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call <#> for delivery
spam	167	0.017964071856287425	TRUE	Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call <#> quoting claim code 3100 standard rates app
spam	69	0.043478260869565216	TRUE	500 free text msgs. Just text ok to <#> and we'll credit your account
spam	144	0.027777777777777776	TRUE	As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call <#>
ham	62	0.016129032258064516	FALSE	Can you use foreign stamps for whatever you send them off for?
ham	136	0.04411764705882353	FALSE	Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?
spam	148	0.04054054054054054	TRUE	FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to <#> Msg150p 2rcv Hlp <#> stop to <#>
spam	152	0.046052631578947366	TRUE	Knock Knock Txt whose there to <#> to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week
spam	146	0.02054794520547945	TRUE	Congrats! Nokia 3650 video camera phone is your Call <#> Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close <#> post BCM4284 Ldn WC1N3XX
ham	158	0.06329113924050633	FALSE	Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit & Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning & Have A Happy Day:)
spam	179	0.07262569832402235	TRUE	Warner Village <#> C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
spam	113	0.10619469026548672	TRUE	For ur chance to win a £250 cash every wk TXT: ACTION to <#>. T's&C's www.movietrivia.tv custcare <#>, 1x150p/wk.
ham	147	0.02040816326530612	FALSE	Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola
ham	82	0.06097560975609756	FALSE	How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
ham	65	0.015384615384615385	FALSE	Dont think so. It turns off like randomlly within 5min of opening
ham	150	0.07333333333333333	FALSE	""HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS – FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,I'L CALL U""
ham	58	0.1206896551724138	FALSE	U so lousy, run already come back then half dead... Hee...
ham	160	0.0375	FALSE	You stayin out of trouble stranger!!saw Dave the other day he's sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!
spam	150	0.02666666666666667	TRUE	FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to <#> & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free
ham	95	0.06315789473684211	FALSE	Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
ham	59	0	FALSE	Jesus armand really is trying to tell everybody he can find
spam	129	0.06201550387596899	TRUE	Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call <#>
spam	108	0.05555555555555555	TRUE	<#>: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to <#> eg VILLA to <#>
spam	148	0.060810810810810814	TRUE	Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call <#> NOW! Only 10p per minute. BT-national-rate
ham	125	0.032	FALSE	Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
spam	74	0.02702702702702703	FALSE	accordingly. I repeat, just text the word ok on your mobile phone and send
spam	149	0.053691275167785234	TRUE	This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call <#> NOW! Only 10p per minute. BT-national-rate
spam	123	0.04878048780487805	TRUE	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to <#>. £1.50 SP:Tyrone
spam	138	0.043478260869565216	FALSE	Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!
ham	82	0.12195121951219512	FALSE	I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave...
spam	122	0.02459016393442623	TRUE	This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call <#>
spam	148	0.033783783783783786	TRUE	Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services <#>
ham	85	0.03529411764705882	FALSE	And is there a way you can send shade's stuff to her. And she has been wonderful too.
ham	91	0.02197802197802198	FALSE	Sorry man, accidentally left my phone on silent last night and didn't check it til I got up
spam	140	0.04285714285714286	FALSE	TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
